player,Team,Pos,Salary,90s,Gls,Ast,Sh,SoT,Crs,KP,Pass_Cmp,Fld,Fls,TklW,Int,CrdY,xG,xA,Start_Mins,Sub_Mins,Starting
Florian Valot,MCI,DELETE,DELETE,404.0,0.0,0.0,6.0,1.0,6.0,5.0,181.0,10.0,6.0,4.0,3.0,1.0,0.6000000000000001,0.4,DELETE,DELETE,DELETE
Jared Stroud,MCI,DELETE,DELETE,304.0,0.0,1.0,4.0,0.0,14.0,5.0,66.0,6.0,6.0,0.0,1.0,1.0,0.2,0.5,DELETE,DELETE,DELETE
Jason Pendant,MCI,DELETE,DELETE,450.0,0.0,1.0,1.0,0.0,12.0,2.0,165.0,2.0,4.0,10.0,2.0,0.0,0.0,0.2,DELETE,DELETE,DELETE
Kyle Duncan,MCI,DELETE,DELETE,436.0,1.0,1.0,1.0,1.0,8.0,5.0,187.0,12.0,6.0,9.0,9.0,1.0,0.1,1.1,DELETE,DELETE,DELETE
Marc Rzatkowski,MCI,DELETE,DELETE,132.0,0.0,0.0,2.0,1.0,1.0,5.0,58.0,2.0,5.0,1.0,0.0,0.0,0.0,0.2,DELETE,DELETE,DELETE
Omir Fernandez,MCI,DELETE,DELETE,56.0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Ryan Meara,MCI,DELETE,DELETE,450.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,DELETE,DELETE,DELETE
Samuel Tetteh,MCI,DELETE,DELETE,138.0,0.0,0.0,4.0,1.0,0.0,0.0,32.0,1.0,3.0,2.0,0.0,0.0,0.4,0.0,DELETE,DELETE,DELETE
Sean Davis,MCI,DELETE,DELETE,315.0,0.0,0.0,3.0,0.0,2.0,4.0,131.0,5.0,5.0,3.0,4.0,0.0,0.1,0.30000000000000004,DELETE,DELETE,DELETE
Tim Parker,MCI,DELETE,DELETE,450.0,0.0,1.0,1.0,0.0,1.0,1.0,137.0,2.0,7.0,3.0,1.0,0.0,0.0,0.2,DELETE,DELETE,DELETE
Tom Barlow,MCI,DELETE,DELETE,262.0,1.0,0.0,7.0,4.0,2.0,1.0,44.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,DELETE,DELETE,DELETE
Aaron Long,MCI,DELETE,DELETE,346.0,1.0,0.0,1.0,1.0,0.0,0.0,76.0,7.0,3.0,3.0,3.0,1.0,0.4,0.0,DELETE,DELETE,DELETE
Cristian Casseres Jr.,MCI,DELETE,DELETE,171.0,1.0,1.0,2.0,2.0,1.0,1.0,72.0,7.0,3.0,3.0,2.0,0.0,0.1,0.0,DELETE,DELETE,DELETE
Dru Yearwood,MCI,DELETE,DELETE,209.0,0.0,0.0,1.0,1.0,1.0,1.0,60.0,4.0,11.0,2.0,2.0,2.0,0.0,0.1,DELETE,DELETE,DELETE
Kaku,MCI,DELETE,DELETE,122.0,0.0,0.0,3.0,1.0,5.0,2.0,45.0,0.0,2.0,0.0,1.0,0.0,0.30000000000000004,0.1,DELETE,DELETE,DELETE
Mandela Egbo,MCI,DELETE,DELETE,27.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
